method,run,epoch,stage,total_loss,data_thickness_group_loss,data_rate_loss,data_uniformity_loss,data_ri_loss,data_stress_loss,phys_ht_loss,phys_maxmin_loss,phys_uniformity_def_loss,phys_mono_t_loss,phys_nonneg_h_loss,phys_nonneg_r_loss,train_thk_rmse,val_thk_rmse
PINN20260414,5,37,pretrain,1.1451797485351562,0.17749924957752228,0.05198927968740463,0.89780592918396,0.3885958194732666,0.46393439173698425,280037.8125,1866.8045654296875,3.866133213043213,0.0,0.0,0.0,533.2515529747664,670.86632424053
PINN20260414,5,39,pretrain,1.0993422269821167,0.14669321477413177,0.05003603175282478,0.8900810480117798,0.3762665390968323,0.456129789352417,303253.96875,2445.2568359375,3.276409149169922,0.0,0.0,0.0,477.29400006704464,586.0929427147199
PINN20260414,5,40,pretrain,1.076715111732483,0.13335737586021423,0.04888138175010681,0.8863277435302734,0.3695680797100067,0.4492573142051697,296688.78125,3043.66796875,3.3721566200256348,0.0,0.0,0.0,459.6449886869213,551.4378081434025
PINN20260414,5,42,pretrain,1.0387593507766724,0.12122312188148499,0.0450027771294117,0.8725391626358032,0.3566812574863434,0.43067601323127747,255283.640625,4408.037109375,3.7033324241638184,0.0,0.0,0.0,448.2819983001771,513.2895442632745
PINN20260414,5,43,pretrain,1.0240362882614136,0.12049461901187897,0.04348262399435043,0.8637475967407227,0.35045790672302246,0.4206477701663971,229360.515625,4902.0869140625,3.6327788829803467,0.0,0.0,0.0,447.1314998129745,506.2296909506593
PINN20260414,5,45,pretrain,1.0000940561294556,0.12027912586927414,0.043545644730329514,0.8483824133872986,0.336509644985199,0.40269017219543457,185081.421875,4888.9169921875,3.165907621383667,0.0,0.0,0.0,442.3680947468974,504.7402487913957
PINN20260414,5,46,pretrain,0.9887174367904663,0.11904504895210266,0.04424669221043587,0.8420186042785645,0.32855963706970215,0.3952801525592804,170983.3125,4414.1259765625,2.9975719451904297,0.0,0.0,0.0,439.00021355347883,508.3388848740572
PINN20260414,5,48,pretrain,0.9645633697509766,0.11498534679412842,0.043918218463659286,0.8295730352401733,0.3128640651702881,0.383107990026474,162120.40625,3147.059814453125,2.892273426055908,0.0,0.0,0.0,432.4805812114574,520.3846834314015
PINN20260414,5,49,pretrain,0.953055739402771,0.11264625936746597,0.043220605701208115,0.8240364193916321,0.30613911151885986,0.3779110014438629,167138.4375,2584.925048828125,2.9140613079071045,0.0,0.0,0.0,428.8598984516972,526.64720757828
PINN20260414,5,51,pretrain,0.9341204166412354,0.10746137797832489,0.043274249881505966,0.816317081451416,0.2951526641845703,0.36837661266326904,190457.96875,1806.835693359375,3.0231199264526367,2.2141261979413684e-06,0.0,0.0,419.5475241256942,536.9741031930683
PINN20260414,5,52,pretrain,0.9255540370941162,0.10473097860813141,0.04393186420202255,0.8129645586013794,0.29007983207702637,0.36373382806777954,202218.578125,1574.7894287109375,3.0732882022857666,2.8643236873904243e-05,0.0,0.0,414.05424991780967,541.4702785010458
PINN20260414,5,54,pretrain,0.9058972001075745,0.09965954720973969,0.044237107038497925,0.8036220073699951,0.27897095680236816,0.3541727066040039,207622.109375,1272.28662109375,3.0947554111480713,0.00022357088164426386,0.0,0.0,402.98028410208855,549.3128946693314
PINN20260414,5,55,pretrain,0.8950994610786438,0.0975421741604805,0.043578069657087326,0.7980999946594238,0.2730121910572052,0.3492598831653595,200770.671875,1180.7442626953125,3.0671756267547607,0.00041789995157159865,0.0,0.0,398.4660627017061,551.4856072464629
PINN20260414,5,57,pretrain,0.8751003742218018,0.09460844844579697,0.042034804821014404,0.7874844074249268,0.2616557478904724,0.3394222557544708,185209.109375,1182.24609375,3.0142829418182373,0.0010648963507264853,0.0,0.0,393.29795480017435,548.2971650938932
PINN20260414,5,58,pretrain,0.8658115267753601,0.09374783933162689,0.04163987934589386,0.7815625667572021,0.2564769685268402,0.33444687724113464,183096.359375,1299.64306640625,3.0287656784057617,0.0015524245100095868,0.0,0.0,392.1093398211779,542.6572928653959
PINN20260414,5,60,pretrain,0.8458223342895508,0.09241609275341034,0.041297852993011475,0.7661998271942139,0.246432363986969,0.324150025844574,194387.625,1663.062744140625,3.1794424057006836,0.0029184436425566673,0.0,0.0,389.5692132022242,528.9976961197468
PINN20260414,5,61,pretrain,0.8351317644119263,0.0915776938199997,0.04111853986978531,0.7576843500137329,0.24133625626564026,0.31902822852134705,206362.921875,1841.133056640625,3.2925899028778076,0.0037893224507570267,0.0,0.0,387.26589702683606,524.0596936418599
PINN20260414,5,63,pretrain,0.8139606714248657,0.08900856971740723,0.04083630442619324,0.7414253354072571,0.2313828468322754,0.30974939465522766,233575.90625,2046.5074462890625,3.467381477355957,0.005861205980181694,0.0,0.0,380.12117722510544,520.608238025485
PINN20260414,5,64,pretrain,0.803200364112854,0.08733808994293213,0.04074832797050476,0.7329891920089722,0.22672094404697418,0.30556347966194153,243531.125,2047.122802734375,3.485414981842041,0.007079878821969032,0.0,0.0,375.8626120339718,521.0471727684549
PINN20260414,5,66,pretrain,0.7802706956863403,0.08381445705890656,0.04049292206764221,0.7141326665878296,0.2175852507352829,0.2970964014530182,249720.59375,1856.907470703125,3.382709503173828,0.010027271695435047,0.0,0.0,367.6696462179058,522.9610406139257
PINN20260414,5,67,pretrain,0.7686294317245483,0.08213630318641663,0.0403890497982502,0.7045978307723999,0.2127784788608551,0.2926235795021057,248290.140625,1693.7713623046875,3.302591323852539,0.011812280863523483,0.0,0.0,364.09710672429134,523.7572493531712
PINN20260414,5,69,pretrain,0.746016263961792,0.07911963015794754,0.04042324423789978,0.6863255500793457,0.20259059965610504,0.2834530174732208,247792.140625,1338.369384765625,3.1968536376953125,0.016078989952802658,0.0,0.0,358.17081949469303,523.9773074761921
PINN20260414,5,70,pretrain,0.7347260117530823,0.07779446244239807,0.040488019585609436,0.6768001914024353,0.1974620372056961,0.27895236015319824,252004.0,1194.0885009765625,3.1900877952575684,0.018579328432679176,0.0,0.0,355.6349515303579,523.1521348995911
PINN20260414,5,72,pretrain,0.7120182514190674,0.07533441483974457,0.04041467607021332,0.6569274663925171,0.18750163912773132,0.2703898847103119,270486.5625,1028.5499267578125,3.22981858253479,0.024348948150873184,0.0,0.0,350.36728496679024,521.2443644779289
PINN20260414,5,73,pretrain,0.7007114291191101,0.07404940575361252,0.04018328711390495,0.6471385955810547,0.18273216485977173,0.26627877354621887,282705.09375,999.4043579101562,3.2393758296966553,0.027883414179086685,0.0,0.0,347.21317974336745,521.6668896431898
PINN20260414,5,75,pretrain,0.6773432493209839,0.07115381956100464,0.0392957404255867,0.6266488432884216,0.17391081154346466,0.2583984434604645,306701.15625,1029.6337890625,3.167604684829712,0.036743272095918655,0.0,0.0,340.018152088973,527.185273409643
PINN20260414,5,76,pretrain,0.6651524305343628,0.06963053345680237,0.038739096373319626,0.615584135055542,0.1696890890598297,0.25460895895957947,317850.625,1081.67333984375,3.0902981758117676,0.04215007275342941,0.0,0.0,336.3351425661612,530.860710309211
PINN20260414,5,78,pretrain,0.6404920220375061,0.06665345281362534,0.0376717671751976,0.592843234539032,0.1610693335533142,0.24713493883609772,341348.59375,1202.9462890625,2.9093570709228516,0.05592295154929161,0.0,0.0,328.716752121032,533.4258383318154
PINN20260414,5,79,pretrain,0.6278921365737915,0.06516478955745697,0.03720146790146828,0.5809454917907715,0.15673719346523285,0.2434079498052597,354126.28125,1225.4637451171875,2.8131210803985596,0.06481348723173141,0.0,0.0,324.7988800781185,531.3760732757921
PINN20260414,5,81,pretrain,0.6021437644958496,0.062253594398498535,0.036346372216939926,0.5557433366775513,0.14831601083278656,0.23608125746250153,375899.65625,1120.6392822265625,2.589143991470337,0.08706694841384888,0.0,0.0,317.53476679727527,524.4691363655253
PINN20260414,5,82,pretrain,0.5893245339393616,0.06089140474796295,0.03589456155896187,0.5428996682167053,0.14429417252540588,0.23252001404762268,380304.59375,1017.5255126953125,2.462507724761963,0.10103306174278259,0.0,0.0,314.21658533565665,521.2705931183918
PINN20260414,5,84,pretrain,0.5633196234703064,0.0583152137696743,0.0347810797393322,0.5164700746536255,0.13650546967983246,0.22539064288139343,370074.125,816.33740234375,2.2131378650665283,0.13589534163475037,0.0,0.0,307.7099765810332,516.2299027565141
PINN20260414,5,85,pretrain,0.5501385927200317,0.057043008506298065,0.0341481938958168,0.5030140280723572,0.13267014920711517,0.2218010574579239,358776.65625,740.8016357421875,2.104619026184082,0.15713369846343994,0.0,0.0,304.38099326748375,514.3748025516024
PINN20260414,5,87,pretrain,0.523715078830719,0.05443362891674042,0.0328453928232193,0.47607165575027466,0.12520988285541534,0.21455633640289307,339315.6875,644.4528198242188,1.9374144077301025,0.20809629559516907,0.0,0.0,297.5961766807497,512.7979012242542
PINN20260414,5,88,pretrain,0.5103179812431335,0.053103089332580566,0.032176703214645386,0.46229416131973267,0.12165254354476929,0.21087203919887543,334049.25,621.8890380859375,1.874784231185913,0.237674742937088,0.0,0.0,294.20628126792263,512.9043526818621
PINN20260414,5,90,pretrain,0.48367732763290405,0.05043671280145645,0.030889054760336876,0.43463730812072754,0.11495811492204666,0.20352745056152344,324694.625,629.356689453125,1.7731753587722778,0.3041161000728607,0.0,0.0,287.52377619077,513.0639275470455
PINN20260414,5,91,pretrain,0.47042375802993774,0.04911811649799347,0.03025989979505539,0.42071062326431274,0.11179061979055405,0.19991016387939453,315848.9375,657.56005859375,1.7348041534423828,0.34039998054504395,0.0,0.0,284.2311174467004,512.7717876892215
PINN20260414,5,93,pretrain,0.4443187415599823,0.04653872922062874,0.028923053294420242,0.3932553231716156,0.1057526096701622,0.19277459383010864,289703.40625,712.1653442382812,1.6797561645507812,0.41681134700775146,0.0,0.0,277.7968007375175,510.79447921840347
PINN20260414,5,94,pretrain,0.43156862258911133,0.0452948734164238,0.028213178738951683,0.37980303168296814,0.10291201621294022,0.1893131285905838,275463.75,712.9874877929688,1.646077275276184,0.45665621757507324,0.0,0.0,274.66132554475155,508.52504240204337
PINN20260414,5,96,pretrain,0.4068260192871094,0.042905136942863464,0.02673305571079254,0.3536386489868164,0.09765506535768509,0.182578444480896,248017.0,662.0958862304688,1.5397218465805054,0.5401459336280823,0.0,0.0,268.5068667650792,503.2153490306113
PINN20260414,5,97,pretrain,0.3949539065361023,0.041744280606508255,0.025971416383981705,0.3411199152469635,0.09522081911563873,0.17934441566467285,235317.4375,631.979248046875,1.4781054258346558,0.5821641087532043,0.0,0.0,265.42786802632463,502.01721210532213
PINN20260414,5,99,pretrain,0.372209370136261,0.03944602608680725,0.0244024395942688,0.3173559010028839,0.09064006060361862,0.1731436401605606,214874.84375,591.09765625,1.3654966354370117,0.6599345207214355,0.0,0.0,259.13641135027706,501.71867116941144
PINN20260414,5,100,pretrain,0.36146634817123413,0.038312651216983795,0.023597845807671547,0.30629676580429077,0.08850270509719849,0.17019255459308624,207089.484375,576.5443725585938,1.3155497312545776,0.6956250071525574,0.0,0.0,255.8489315616737,500.4422731444657
PINN20260414,5,102,pretrain,0.3411453068256378,0.03604067489504814,0.02200169861316681,0.2857409119606018,0.0843750461935997,0.1646174043416977,192013.453125,546.8069458007812,1.2308263778686523,0.763186514377594,0.0,0.0,248.83589126420247,495.6834612431607
PINN20260414,5,104,pretrain,0.32251766324043274,0.033745016902685165,0.020481133833527565,0.2674371004104614,0.08044593781232834,0.15949423611164093,174707.8125,506.5744934082031,1.168838620185852,0.8185643553733826,0.0,0.0,241.26169822673884,493.07731074852757
PINN20260414,5,105,pretrain,0.3138306736946106,0.03259323164820671,0.019774388521909714,0.25907793641090393,0.07855924963951111,0.15709492564201355,166359.46875,476.7975769042969,1.1392979621887207,0.8394749760627747,0.0,0.0,237.3071009393735,492.3048788606507
PINN20260414,5,107,pretrain,0.29752635955810547,0.030332349240779877,0.018486760556697845,0.24355629086494446,0.07494229078292847,0.15258778631687164,153294.125,394.8916320800781,1.0745614767074585,0.8714349269866943,0.0,0.0,229.01954747357266,489.54460662436065
PINN20260414,5,108,pretrain,0.28985950350761414,0.029216066002845764,0.017897706478834152,0.2363046407699585,0.07321912795305252,0.15050965547561646,148540.5,352.4118957519531,1.0412787199020386,0.8829309940338135,0.0,0.0,224.71714860019028,488.249503968002
PINN20260414,5,110,pretrain,0.2752929925918579,0.027015767991542816,0.016824612393975258,0.22256675362586975,0.0698857307434082,0.14664636552333832,141469.234375,291.02362060546875,0.9764202833175659,0.8903734683990479,0.0,0.0,215.9472320527633,489.1803412341915
PINN20260414,5,111,pretrain,0.2683265209197998,0.025945480912923813,0.01634441316127777,0.21597665548324585,0.06824837625026703,0.14484034478664398,138880.171875,274.6638488769531,0.9482119083404541,0.8844048976898193,0.0,0.0,211.58185842009235,491.340608692178
PINN20260414,5,113,pretrain,0.25484251976013184,0.023927977308630943,0.015477855689823627,0.2030099332332611,0.06503215432167053,0.14142684638500214,134667.734375,265.437255859375,0.9049574136734009,0.8589966893196106,0.0,0.0,203.05272752723613,497.04665273996164
PINN20260414,5,114,pretrain,0.24831029772758484,0.022994279861450195,0.015085168182849884,0.1965687870979309,0.06346570700407028,0.13984063267707825,132933.9375,265.0072021484375,0.8888981342315674,0.8420445919036865,0.0,0.0,198.9655866915181,500.8551749258462
PINN20260414,5,116,pretrain,0.2356339991092682,0.02130238711833954,0.014390332624316216,0.18371334671974182,0.06045408174395561,0.13681940734386444,130631.8671875,260.2581481933594,0.8669652938842773,0.7982780337333679,0.0,0.0,191.3427879487492,510.05713527996056
PINN20260414,5,117,pretrain,0.2295149564743042,0.020543254911899567,0.014085851609706879,0.17734284698963165,0.05901962146162987,0.1353788822889328,129898.4296875,254.4861602783203,0.862066924571991,0.7715312838554382,0.0,0.0,187.84282201151578,514.7015215151399
PINN20260414,5,119,pretrain,0.21782150864601135,0.019181739538908005,0.013559220358729362,0.16487540304660797,0.05634221434593201,0.13266049325466156,128638.8671875,241.84625244140625,0.8664579391479492,0.7113180160522461,0.0,0.0,181.59094011334926,524.2504172625903
PINN20260414,5,120,pretrain,0.21228837966918945,0.01857874169945717,0.013335870578885078,0.15884935855865479,0.05509119853377342,0.13138969242572784,128010.296875,236.87603759765625,0.8746853470802307,0.6789587736129761,0.0,0.0,178.8407221698962,529.4087208858577
PINN20260414,5,122,pretrain,0.20196563005447388,0.017515620216727257,0.012961613945662975,0.1474406123161316,0.05283225700259209,0.12896689772605896,126776.8671875,230.73561096191406,0.8984353542327881,0.6127092242240906,0.0,0.0,173.92613037759736,540.5831631210872
PINN20260414,5,123,pretrain,0.19719329476356506,0.017040124163031578,0.012811030261218548,0.14211979508399963,0.05183374136686325,0.1277979612350464,126272.8828125,227.41058349609375,0.9125324487686157,0.5801932215690613,0.0,0.0,171.72949522796017,546.0968320728476
PINN20260414,5,125,pretrain,0.18842598795890808,0.016178181394934654,0.012577231973409653,0.13229751586914062,0.05009261891245842,0.12554091215133667,125391.015625,215.23806762695312,0.9421125054359436,0.5205757021903992,0.0,0.0,167.77797596451686,556.8285193845588
PINN20260414,5,126,pretrain,0.18440473079681396,0.01578349433839321,0.012487937696278095,0.1277965009212494,0.049328021705150604,0.12444356083869934,125114.3515625,205.18861389160156,0.9568867683410645,0.49377912282943726,0.0,0.0,165.91764829464344,562.7480841815457
PINN20260414,5,128,pretrain,0.1769755482673645,0.015035232529044151,0.012350996024906635,0.11955045908689499,0.047991931438446045,0.12226492166519165,125238.0859375,180.30990600585938,0.982990026473999,0.44581109285354614,0.0,0.0,162.2616701792971,575.5815537350029
PINN20260414,5,129,pretrain,0.1735215187072754,0.014674459584057331,0.012297993525862694,0.11574395000934601,0.04741034284234047,0.12119631469249725,125551.9375,168.28622436523438,0.9931032657623291,0.42482298612594604,0.0,0.0,160.4796217105929,581.6695260197151
PINN20260414,5,131,pretrain,0.16702595353126526,0.013960986398160458,0.012202373705804348,0.10865366458892822,0.046361807733774185,0.11913229525089264,125858.3515625,149.05706787109375,1.0075136423110962,0.38905754685401917,0.0,0.0,156.92608729908486,591.3672452461329
PINN20260414,5,132,pretrain,0.16394934058189392,0.013600251637399197,0.01215414609760046,0.1053398847579956,0.04587596282362938,0.11814290285110474,125601.6171875,141.53323364257812,1.0118598937988281,0.3741225600242615,0.0,0.0,155.10674877523866,595.6229931760525
PINN20260414,5,134,pretrain,0.15811213850975037,0.01288444921374321,0.01206402387470007,0.09909439086914062,0.04500148445367813,0.11623847484588623,124935.734375,125.32190704345703,1.014513373374939,0.3495914936065674,0.0,0.0,151.43840280374724,604.091725237153
PINN20260414,5,135,pretrain,0.15534746646881104,0.012538520619273186,0.012022934854030609,0.09613517671823502,0.04461203143000603,0.11532935500144958,124692.4375,115.31358337402344,1.0128846168518066,0.3403395712375641,0.0,0.0,149.59755256813193,608.1571034691611
PINN20260414,5,137,pretrain,0.15014514327049255,0.011869186535477638,0.01194419339299202,0.09056933224201202,0.04390460625290871,0.11363428831100464,123975.1484375,94.3319091796875,1.0062785148620605,0.326802521944046,0.0,0.0,145.94315433371654,615.7540093251525
PINN20260414,5,138,pretrain,0.14771458506584167,0.01154860109090805,0.011904453858733177,0.08796872198581696,0.043573345988988876,0.1128636971116066,123201.0546875,85.56095886230469,1.0021624565124512,0.3213510513305664,0.0,0.0,144.16159823701318,619.6621811519564
PINN20260414,5,140,pretrain,0.1432097852230072,0.010947728529572487,0.011825057677924633,0.08312874287366867,0.042954716831445694,0.11148575693368912,120927.9921875,72.93809509277344,0.9932374954223633,0.3113178610801697,0.0,0.0,140.77564153645332,627.1376692959848
PINN20260414,5,141,pretrain,0.1411372423171997,0.010667738504707813,0.011784815229475498,0.08089639246463776,0.04267047345638275,0.11087124794721603,119489.7578125,68.06581115722656,0.9880819320678711,0.3072073459625244,0.0,0.0,139.16022549340383,630.5198747858785
PINN20260414,5,143,pretrain,0.13734102249145508,0.010144862346351147,0.011702513322234154,0.07680843770503998,0.0421501062810421,0.10977809131145477,116397.4296875,58.10350036621094,0.9780356884002686,0.3002251088619232,0.0,0.0,136.08160465323738,636.8170851979397
PINN20260414,5,144,pretrain,0.13560838997364044,0.009903013706207275,0.01165910717099905,0.07494539022445679,0.04190456122159958,0.10929805785417557,114822.1875,53.07002258300781,0.9743243455886841,0.29663681983947754,0.0,0.0,134.61542445054354,639.8123504200274
PINN20260414,5,146,pretrain,0.1324467808008194,0.00945627223700285,0.011564931832253933,0.07156588137149811,0.04142605885863304,0.10845723003149033,111532.4296875,44.55658721923828,0.9701828360557556,0.288899302482605,0.0,0.0,131.83046493271198,645.245834934252
PINN20260414,5,147,pretrain,0.13100282847881317,0.00925005879253149,0.011512640863656998,0.07003550231456757,0.041192322969436646,0.10808885097503662,109821.828125,41.70200729370117,0.9694392681121826,0.2847435772418976,0.0,0.0,130.51004211841325,647.9557517685911
PINN20260414,5,149,pretrain,0.12835633754730225,0.008868121542036533,0.011395479552447796,0.06726662069559097,0.0407368466258049,0.1074342355132103,106415.6875,38.436744689941406,0.9704615473747253,0.2753159999847412,0.0,0.0,127.97232137873604,653.4113367550336
PINN20260414,5,150,pretrain,0.12714187800884247,0.008689545094966888,0.011330259963870049,0.06601995974779129,0.04051533713936806,0.10714001208543777,104764.6875,37.08457946777344,0.9716566801071167,0.2702895998954773,0.0,0.0,126.75218424523302,655.9054333514855
PINN20260414,5,152,pretrain,0.12490572035312653,0.008355727419257164,0.011185052804648876,0.06377491354942322,0.04008334130048752,0.1066073402762413,101634.03125,33.51732635498047,0.9734302759170532,0.26084277033805847,0.0,0.0,124.4069329295498,660.3349055592927
PINN20260414,5,153,pretrain,0.1238744854927063,0.008199594914913177,0.011105423793196678,0.06276769936084747,0.03987085074186325,0.10636316984891891,100119.703125,31.678247451782227,0.9739964008331299,0.25640127062797546,0.0,0.0,123.26480799735585,662.3120724024287
PINN20260414,5,155,pretrain,0.1219635009765625,0.007903983816504478,0.010933354496955872,0.06096615269780159,0.039453767240047455,0.1059032678604126,96985.3671875,29.556615829467773,0.9747970104217529,0.24793541431427002,0.0,0.0,121.06066886844381,666.08579120861
PINN20260414,5,156,pretrain,0.1210746169090271,0.0077652037143707275,0.010841218754649162,0.060158684849739075,0.039247576147317886,0.10568438470363617,95449.8125,29.382749557495117,0.9749588966369629,0.244174987077713,0.0,0.0,120.00595281458958,667.9107350537196
PINN20260414,5,158,pretrain,0.11940696835517883,0.007505152374505997,0.010646680369973183,0.05870092660188675,0.03883249685168266,0.10526183992624283,92604.1796875,29.2600040435791,0.9738356471061707,0.23821401596069336,0.0,0.0,117.94437248126762,671.2063766085658
PINN20260414,5,159,pretrain,0.11861913651227951,0.00738191045820713,0.010544818826019764,0.05804072320461273,0.03862197324633598,0.10505630075931549,91219.7890625,28.865009307861328,0.9723812341690063,0.2360173463821411,0.0,0.0,116.93588404148018,672.7247301088314
PINN20260414,5,161,pretrain,0.1171163022518158,0.007147279568016529,0.010333086363971233,0.05683334916830063,0.03818972408771515,0.10465329885482788,88460.328125,27.533119201660156,0.9677202105522156,0.23331232368946075,0.0,0.0,114.97020673852857,675.6560238020527
PINN20260414,5,162,pretrain,0.11639513075351715,0.007035222835838795,0.010224062018096447,0.056278329342603683,0.03796667233109474,0.10445397347211838,87071.21875,26.844974517822266,0.9644792079925537,0.2329079657793045,0.0,0.0,114.01101149532663,677.0699049950456
PINN20260414,5,164,pretrain,0.11500242352485657,0.006821030285209417,0.010001972317695618,0.055249787867069244,0.03750033304095268,0.1040596142411232,84248.203125,25.864694595336914,0.9571194648742676,0.23342099785804749,0.0,0.0,112.15341142966851,679.8676341759475
PINN20260414,5,165,pretrain,0.11432775110006332,0.0067193456925451756,0.009889754466712475,0.054770782589912415,0.03725363686680794,0.10386534780263901,82838.453125,25.46103286743164,0.9531054496765137,0.234138622879982,0.0,0.0,111.25918150314607,681.2181414569051
PINN20260414,5,167,pretrain,0.11301761865615845,0.0065278904512524605,0.00966478418558836,0.05387084558606148,0.0367361456155777,0.10348187386989594,80043.25,24.181339263916016,0.9436179399490356,0.23680417239665985,0.0,0.0,109.56104266714743,684.0094571714634
PINN20260414,5,168,pretrain,0.1123812273144722,0.006438667885959148,0.009552646428346634,0.053446002304553986,0.03646629676222801,0.10329263657331467,78654.171875,23.341999053955078,0.9381935596466064,0.2386859655380249,0.0,0.0,108.76642296970606,685.5888436227649
PINN20260414,5,170,pretrain,0.11114544421434402,0.006273186299949884,0.009330696426331997,0.05264092609286308,0.03590548783540726,0.10292190313339233,75859.1015625,21.609481811523438,0.9267225861549377,0.24285981059074402,0.0,0.0,107.27363066447178,688.5847124718933
PINN20260414,5,171,pretrain,0.11054657399654388,0.006196850910782814,0.009221695363521576,0.052258506417274475,0.03561663627624512,0.10274122655391693,74507.4140625,20.698957443237305,0.9210027456283569,0.2449478805065155,0.0,0.0,106.57185167910193,689.5825956692933
PINN20260414,5,173,pretrain,0.10939072072505951,0.006057065911591053,0.009007245302200317,0.05153479427099228,0.035028938204050064,0.10239081084728241,71840.75,19.258983612060547,0.9094212055206299,0.24944652616977692,0.0,0.0,105.26698293060602,691.5459583426108
PINN20260414,5,174,pretrain,0.10884010046720505,0.005993778817355633,0.008899753913283348,0.051201626658439636,0.03473760187625885,0.10222099721431732,70226.5390625,19.294694900512695,0.9027166962623596,0.2525967061519623,0.0,0.0,104.6969725192066,694.4417722170808
PINN20260414,5,176,pretrain,0.10790742188692093,0.005886527244001627,0.0086917569860816,0.050712574273347855,0.03419502452015877,0.101923868060112,67277.3359375,19.26589584350586,0.8902487754821777,0.2584175765514374,0.0,0.0,103.91678987897,699.3121173696335
PINN20260414,5,177,pretrain,0.10779687762260437,0.005860461853444576,0.008607798255980015,0.05085796117782593,0.034008633345365524,0.10186389833688736,67798.984375,15.645167350769043,0.8908247947692871,0.2553296983242035,0.0,0.0,104.12590035625142,688.707031327545
PINN20260414,5,179,pretrain,0.1123364269733429,0.006192206870764494,0.008467430248856544,0.05649743974208832,0.035073455423116684,0.10288485884666443,68446.7421875,11.043851852416992,0.8909624814987183,0.25156834721565247,0.0,0.0,110.84513760761001,678.3343801179475
PINN20260414,5,180,pretrain,0.11932537704706192,0.006811583414673805,0.008367587812244892,0.0645550787448883,0.037207216024398804,0.10440757870674133,59407.3125,29.59711456298828,0.8625634908676147,0.28372809290885925,0.0,0.0,112.79541508440181,721.8708766116001
PINN20260414,5,182,pretrain,0.10937416553497314,0.0060363709926605225,0.008144553750753403,0.0538589246571064,0.03387591242790222,0.10191287100315094,58395.86328125,24.2161865234375,0.8576282262802124,0.2807716429233551,0.0,0.0,101.19079094401329,693.1825832708147
PINN20260414,5,183,pretrain,0.10539062321186066,0.005625918973237276,0.008039544336497784,0.04971638694405556,0.032527755945920944,0.10098427534103394,58508.53125,20.907495498657227,0.8556019067764282,0.27565550804138184,0.0,0.0,107.5614831445253,717.7913171667655
PINN20260414,5,185,pretrain,0.10983722656965256,0.006035841070115566,0.00789868924766779,0.055139683187007904,0.03363291546702385,0.1018909141421318,55204.58984375,26.4921875,0.8454630374908447,0.28679123520851135,0.0,0.0,99.24998524086791,698.8981506628845
PINN20260414,5,186,pretrain,0.10333895683288574,0.0054235514253377914,0.007790961768478155,0.04813656955957413,0.03154108300805092,0.10036852210760117,56674.03515625,18.834497451782227,0.8463661670684814,0.27548548579216003,0.0,0.0,103.24771108237702,714.3921585865847
PINN20260414,5,188,pretrain,0.10735319554805756,0.005834415089339018,0.007652934640645981,0.05306240916252136,0.032531674951314926,0.1010926365852356,52854.5390625,25.235395431518555,0.8340483903884888,0.29008373618125916,0.0,0.0,98.08066275392923,700.7156163523116
PINN20260414,5,189,pretrain,0.10224685072898865,0.005314487032592297,0.0075574349611997604,0.04759538918733597,0.03088275156915188,0.09995216131210327,54212.546875,18.718517303466797,0.8354598879814148,0.27862033247947693,0.0,0.0,101.40366907347337,713.7881119421926
PINN20260414,5,191,pretrain,0.10470825433731079,0.005572587251663208,0.007419655565172434,0.050802379846572876,0.031369950622320175,0.10034105181694031,50768.09375,23.616846084594727,0.8258766531944275,0.29111576080322266,0.0,0.0,97.07282724358295,699.9809149183998
PINN20260414,5,192,pretrain,0.10128364711999893,0.005222596228122711,0.007335832342505455,0.04716814309358597,0.03028198517858982,0.09955739974975586,51585.46484375,18.614662170410156,0.8260107040405273,0.2832641005516052,0.0,0.0,99.54311153810443,713.1176051325616
PINN20260414,5,194,pretrain,0.10242959856987,0.005334184505045414,0.007200349122285843,0.048880286514759064,0.030430331826210022,0.09966966509819031,48841.859375,21.20770263671875,0.8187296390533447,0.291231632232666,0.0,0.0,96.15372620184826,699.9853346678058
PINN20260414,5,195,pretrain,0.10046543926000595,0.00514135742560029,0.007128160446882248,0.04688148573040962,0.029749246314167976,0.09918592125177383,48981.265625,17.954181671142578,0.8177675008773804,0.2867540419101715,0.0,0.0,98.01724776474292,712.8022166071034
PINN20260414,5,197,pretrain,0.10060077905654907,0.005169146228581667,0.006999949924647808,0.04741982743144035,0.029593225568532944,0.09908498078584671,46900.125,18.049821853637695,0.8123259544372559,0.29176729917526245,0.0,0.0,95.39021933779426,699.879677158867
PINN20260414,5,198,pretrain,0.09971559047698975,0.005077334586530924,0.006935139652341604,0.04662317410111427,0.029253339394927025,0.09882980585098267,46522.5390625,16.470134735107422,0.8108565807342529,0.29012271761894226,0.0,0.0,96.6781770715346,712.6505761942525
PINN20260414,5,200,pretrain,0.09917424619197845,0.005027840845286846,0.006812332663685083,0.046404801309108734,0.028922757133841515,0.0985691025853157,44999.76953125,15.411896705627441,0.8070390224456787,0.2912133038043976,0.0,0.0,94.62126912228825,700.0093302949612
PINN20260414,5,202,pretrain,0.09963878989219666,0.005079559050500393,0.00671552587300539,0.047281261533498764,0.028867192566394806,0.09854235500097275,45854.62890625,9.867953300476074,0.8090927600860596,0.2806341052055359,0.0,0.0,93.77111741329256,702.380750554854
