method,run,epoch,stage,total_loss,data_thickness_group_loss,data_log_thickness_loss,data_range_loss,data_rate_loss,data_log_rate_loss,data_uniformity_loss,data_ri_loss,data_stress_loss,phys_closure_loss,phys_rate_residual_loss,phys_profile_smooth_loss,phys_kim_state_loss,train_thk_rmse,val_thk_rmse,val_score,mean_u_oh,mean_j_crosslink,mean_si_o_survival,mean_rate_residual
PINN20260512-HS,6,351,physics,0.1866961121559143,0.024780098348855972,0.07005438208580017,0.0337357334792614,0.027956971898674965,0.023588528856635094,0.3464975357055664,0.25064322352409363,0.2632586359977722,0.12807267904281616,0.56740403175354,8.815491270297571e-08,0.0,284.61665556498974,1189.288179963124,1.6940981360621648,0.5501605868339539,0.089540496468544,0.8689312934875488,0.7296627163887024
PINN20260512-HS,6,353,physics,0.18648198246955872,0.024748075753450394,0.06995931267738342,0.033698614686727524,0.027920663356781006,0.023564204573631287,0.3462305963039398,0.25036972761154175,0.2630781829357147,0.1279151290655136,0.5671480894088745,8.798372874707638e-08,0.0,284.33068336006227,1188.5815600958986,1.6930723850455236,0.5501620769500732,0.08953528851270676,0.8689444661140442,0.7294536232948303
PINN20260512-HS,6,355,physics,0.1862807273864746,0.024719268083572388,0.06988510489463806,0.03364057466387749,0.027885587885975838,0.023552151396870613,0.34600329399108887,0.2500942051410675,0.26290035247802734,0.127754345536232,0.566966712474823,8.780035898325877e-08,0.0,284.11240623211086,1188.1572917757985,1.6923686048499262,0.5501627326011658,0.0895295962691307,0.86895751953125,0.7293635606765747
PINN20260512-HS,6,357,physics,0.18607598543167114,0.024687577039003372,0.06978766620159149,0.033624760806560516,0.027848221361637115,0.02351774275302887,0.34575414657592773,0.24984042346477509,0.26272425055503845,0.12758313119411469,0.5665799975395203,8.756720148994646e-08,0.0,283.9941680739237,1188.3711541433509,1.6924622703725458,0.5501634478569031,0.08952488750219345,0.8689705729484558,0.7289481163024902
PINN20260512-HS,6,359,physics,0.18587447702884674,0.024655036628246307,0.06967899203300476,0.033637885004282,0.027809981256723404,0.023470817133784294,0.3454691171646118,0.2496013641357422,0.26254990696907043,0.12741303443908691,0.566073477268219,8.732420297974386e-08,0.0,283.88046284924224,1188.6007529864685,1.692699875717307,0.5501647591590881,0.08952131867408752,0.8689836859703064,0.7283390164375305
PINN20260512-HS,6,361,physics,0.18567758798599243,0.024624448269605637,0.06958368420600891,0.03362952172756195,0.02777385711669922,0.02343655750155449,0.34518468379974365,0.24935631453990936,0.2623778283596039,0.127256378531456,0.5656844973564148,8.711889876167334e-08,0.0,283.67003278457173,1188.3199274606145,1.6924195095052643,0.5501657128334045,0.08951809257268906,0.8689968585968018,0.7279180884361267
PINN20260512-HS,6,362,physics,0.1855766624212265,0.024610135704278946,0.06954950839281082,0.03359382227063179,0.02775777317583561,0.023435108363628387,0.3450588583946228,0.2492201328277588,0.26229310035705566,0.12718714773654938,0.5656442642211914,8.705466569836062e-08,0.0,283.55907673710607,1188.1322527395678,1.6921914993548544,0.550165593624115,0.0895160436630249,0.8690035343170166,0.7279616594314575
PINN20260512-HS,6,364,physics,0.18538130819797516,0.024578355252742767,0.06944818794727325,0.033597495406866074,0.02772090770304203,0.023392988368868828,0.3448418974876404,0.2489900141954422,0.26212483644485474,0.12702392041683197,0.5651673078536987,8.683525720698526e-08,0.0,283.4188872058459,1188.1969007702385,1.6920998172356532,0.5501664280891418,0.08951311558485031,0.8690166473388672,0.7274062037467957
PINN20260512-HS,6,366,physics,0.18518725037574768,0.024547360837459564,0.06935930252075195,0.03357921913266182,0.027685439214110374,0.023362545296549797,0.34466123580932617,0.2487523853778839,0.2619594633579254,0.12686480581760406,0.5647868514060974,8.664283512871407e-08,0.0,283.2105555059698,1187.8696266846796,1.6915869879734289,0.5501666069030762,0.08950977772474289,0.8690298795700073,0.7270135879516602
PINN20260512-HS,6,368,physics,0.1849929690361023,0.0245172381401062,0.06927866488695145,0.033541932702064514,0.02765151485800743,0.023341428488492966,0.34449172019958496,0.24850969016551971,0.26179608702659607,0.12671372294425964,0.5644975900650024,8.64894218466361e-08,0.0,282.9886951143102,1187.4655258153814,1.6910382633495291,0.5501664280891418,0.0895063653588295,0.869043231010437,0.7267704606056213
PINN20260512-HS,7,1,pretrain,12.223930358886719,3.0757651329040527,3.8844351768493652,0.608060896396637,1.4290179014205933,1.2964507341384888,2.995762348175049,1.1529980897903442,0.5918638110160828,0.0,0.0,0.0,0.0,3201.7543628454696,4067.638872859782,6.375946029154484,0.4660475254058838,0.0848136842250824,0.8547085523605347,0.0
PINN20260512-HS,7,4,pretrain,11.673429489135742,2.961817741394043,3.692888021469116,0.5528708696365356,1.3913859128952026,1.2310588359832764,2.188981056213379,0.4635714590549469,0.5615292191505432,0.0,0.0,0.0,0.0,3114.6269439533203,3959.0366252410445,5.997029312361079,0.4673416316509247,0.08595778048038483,0.8553884029388428,0.014346577227115631
PINN20260512-HS,7,6,pretrain,11.263720512390137,2.8721213340759277,3.5505669116973877,0.5019104480743408,1.360755443572998,1.1820625066757202,1.6023564338684082,0.4545307755470276,0.5419701933860779,0.0,0.0,0.0,0.0,3044.5924193559963,3870.176869343312,5.7756768679496755,0.46828627586364746,0.0868474617600441,0.8558415174484253,0.02845512330532074
PINN20260512-HS,7,9,pretrain,10.574207305908203,2.7126028537750244,3.310262680053711,0.4181099534034729,1.3043874502182007,1.0994973182678223,1.0236455202102661,0.5903344750404358,0.5141050219535828,0.0,0.0,0.0,0.0,2919.125896565614,3706.3198728658053,5.452543476581694,0.46984314918518066,0.08851664513349533,0.8565186858177185,0.057806722819805145
PINN20260512-HS,7,12,pretrain,9.788241386413574,2.5226998329162598,3.0448217391967773,0.3338475227355957,1.233077883720398,1.0091725587844849,0.8935878276824951,0.4797656834125519,0.48830458521842957,0.0,0.0,0.0,0.0,2768.4062201924053,3498.401063343081,5.225711620862457,0.4715863764286041,0.09058676660060883,0.8571892380714417,0.09827470034360886
PINN20260512-HS,7,14,pretrain,9.230541229248047,2.3837058544158936,2.861165761947632,0.2817918658256531,1.1756997108459473,0.9472894072532654,0.9542648196220398,0.4180799722671509,0.4722091853618622,0.0,0.0,0.0,0.0,2655.864360241313,3331.6555944455004,5.0855989713370935,0.4728749394416809,0.09213553369045258,0.8576330542564392,0.13205136358737946
PINN20260512-HS,7,17,pretrain,8.387317657470703,2.1730990409851074,2.564619302749634,0.22091911733150482,1.0722019672393799,0.8476553559303284,1.0860357284545898,0.4432187080383301,0.449667751789093,0.0,0.0,0.0,0.0,2479.7088538778094,3040.1626601219878,4.813970665516464,0.47504881024360657,0.09463108330965042,0.8582945466041565,0.1934412717819214
PINN20260512-HS,7,19,pretrain,7.824548244476318,2.03371000289917,2.3502233028411865,0.20004408061504364,0.9902468919754028,0.7760180830955505,1.1327567100524902,0.4684475064277649,0.43572112917900085,0.0,0.0,0.0,0.0,2367.3857944999163,2822.9017871686574,4.566300465999345,0.4766996502876282,0.09636785089969635,0.8587316870689392,0.24099144339561462
PINN20260512-HS,7,22,pretrain,6.985270977020264,1.8285670280456543,2.016740322113037,0.19579625129699707,0.8490159511566162,0.6661765575408936,1.058894157409668,0.4413667321205139,0.4166824519634247,0.0,0.0,0.0,0.0,2228.334355522079,2475.4265289036553,4.088601706814589,0.4795590937137604,0.09903678297996521,0.8593799471855164,0.3191221058368683
PINN20260512-HS,7,25,pretrain,6.1802263259887695,1.6366994380950928,1.6981925964355469,0.19113244116306305,0.6960906386375427,0.561481773853302,0.8107393980026245,0.41043877601623535,0.40024179220199585,0.0,0.0,0.0,0.0,2150.8247255413444,2127.0729888746177,3.5337033382851466,0.483053058385849,0.10174603760242462,0.8600181937217712,0.3991885185241699
PINN20260512-HS,7,27,pretrain,5.685337543487549,1.5216262340545654,1.5015461444854736,0.17687535285949707,0.5979999303817749,0.4969768524169922,0.624987781047821,0.41872671246528625,0.3909268081188202,0.0,0.0,0.0,0.0,2140.97489476173,1911.996077401834,3.165544981712382,0.4858338534832001,0.1035635694861412,0.8604371547698975,0.44987252354621887
PINN20260512-HS,7,30,pretrain,5.077141761779785,1.3800771236419678,1.2582345008850098,0.1492379605770111,0.4745749235153198,0.41792768239974976,0.553238570690155,0.42454901337623596,0.37975141406059265,0.0,0.0,0.0,0.0,2178.9364378062983,1640.932585452553,2.728775979378426,0.4908047616481781,0.10628300160169601,0.8610521554946899,0.5172867774963379
PINN20260512-HS,7,33,pretrain,4.692355632781982,1.2876044511795044,1.1002676486968994,0.13751085102558136,0.3950864374637604,0.36633336544036865,0.6874707341194153,0.40746569633483887,0.37218204140663147,0.0,0.0,0.0,0.0,2235.5211920265933,1448.37529666865,2.4698916936376745,0.4969680607318878,0.10886387526988983,0.861632764339447,0.5703738331794739
PINN20260512-HS,7,35,pretrain,4.5173258781433105,1.2455592155456543,1.0307046175003052,0.1306481510400772,0.3662041127681732,0.3433980345726013,0.6826053857803345,0.40996769070625305,0.3691043555736542,0.0,0.0,0.0,0.0,2247.8451903990185,1355.9012224347318,2.344782846129057,0.5017154216766357,0.11034318804740906,0.8619745373725891,0.5960641503334045
PINN20260512-HS,7,38,pretrain,4.275655746459961,1.1811496019363403,0.959561824798584,0.13122421503067017,0.34534338116645813,0.3199237585067749,0.5649204254150391,0.41131332516670227,0.3668493330478668,0.0,0.0,0.0,0.0,2192.9457357627434,1242.4279657187374,2.223160139034034,0.5092852711677551,0.11192916333675385,0.862369179725647,0.619264543056488
PINN20260512-HS,7,40,pretrain,4.089686870574951,1.1254920959472656,0.9238250255584717,0.13934360444545746,0.3373563885688782,0.30808085203170776,0.5146498680114746,0.4044504761695862,0.36632493138313293,0.0,0.0,0.0,0.0,2109.223316768521,1179.574340599184,2.1771450583896823,0.5143649578094482,0.1125389114022255,0.8625442981719971,0.6259437203407288
PINN20260512-HS,7,43,pretrain,3.7627413272857666,1.0262632369995117,0.8802452087402344,0.13353398442268372,0.3272964358329773,0.2934693992137909,0.5009382963180542,0.4034608006477356,0.36595845222473145,0.0,0.0,0.0,0.0,1939.9460044032153,1128.1462117119395,2.1422522579606813,0.5218948721885681,0.11290500313043594,0.8626949787139893,0.6261106729507446
PINN20260512-HS,7,46,pretrain,3.4380807876586914,0.9273334741592407,0.8497205972671509,0.11343695968389511,0.3202057182788849,0.28291597962379456,0.5230624675750732,0.40110546350479126,0.3652295470237732,0.0,0.0,0.0,0.0,1763.351850879455,1157.9461343257726,2.171532381279059,0.5294622778892517,0.1128542348742485,0.8627691268920898,0.6179022789001465
PINN20260512-HS,7,48,pretrain,3.2672410011291504,0.8731327056884766,0.8403795957565308,0.10782628506422043,0.3173840641975403,0.2794441878795624,0.5371870994567871,0.39838358759880066,0.3642980754375458,0.0,0.0,0.0,0.0,1666.9273379484782,1208.526065089206,2.2218685385993378,0.5346558094024658,0.11277015507221222,0.8628325462341309,0.6103196740150452
PINN20260512-HS,7,51,pretrain,3.0615952014923096,0.8094170093536377,0.8226053714752197,0.10472902655601501,0.31114277243614197,0.27323266863822937,0.5057535767555237,0.3975602388381958,0.36239001154899597,0.0,0.0,0.0,0.0,1564.4689194739535,1266.6780372296664,2.2798913313388165,0.5422364473342896,0.11285347491502762,0.8630366921424866,0.6011584997177124
PINN20260512-HS,7,54,pretrain,2.8711347579956055,0.7554316520690918,0.7814581990242004,0.10306880623102188,0.2981622517108917,0.25948119163513184,0.460843026638031,0.3941501975059509,0.3602191209793091,0.0,0.0,0.0,0.0,1495.880677059504,1263.72277418744,2.2672460362173403,0.5485849380493164,0.11332117021083832,0.8633916974067688,0.5974672436714172
PINN20260512-HS,7,56,pretrain,2.7416088581085205,0.7204042077064514,0.7414264678955078,0.10308177024126053,0.28760504722595215,0.2463204264640808,0.44742774963378906,0.39321571588516235,0.3587389290332794,0.0,0.0,0.0,0.0,1461.2988229653783,1230.4015604671508,2.2104107798419235,0.5518185496330261,0.11382538080215454,0.8636938333511353,0.5983197689056396
PINN20260512-HS,7,59,pretrain,2.5653443336486816,0.672649621963501,0.6851956844329834,0.10190016031265259,0.27594929933547974,0.2278614342212677,0.4479089677333832,0.3898411691188812,0.3565528988838196,0.0,0.0,0.0,0.0,1418.3870240523213,1162.8128073770085,2.0986550824576717,0.5551851987838745,0.11469533294439316,0.864193320274353,0.6037710905075073
PINN20260512-HS,7,61,pretrain,2.4700002670288086,0.6457826495170593,0.6583149433135986,0.10046917200088501,0.2733701467514038,0.21908409893512726,0.4571027159690857,0.3887173533439636,0.3551669418811798,0.0,0.0,0.0,0.0,1386.507077154675,1126.0803701334999,2.0449763476460947,0.5565946102142334,0.11519846320152283,0.8645170331001282,0.6088993549346924
PINN20260512-HS,7,64,pretrain,2.331343650817871,0.6047967672348022,0.6323710680007935,0.09766306728124619,0.2717101275920868,0.2105782926082611,0.4483996629714966,0.38590484857559204,0.35325974225997925,0.0,0.0,0.0,0.0,1312.752642351178,1108.4689328077716,2.027612026724082,0.5578830242156982,0.11564639210700989,0.8649243116378784,0.614445686340332
PINN20260512-HS,7,67,pretrain,2.154066801071167,0.5507165193557739,0.6166166663169861,0.09370388090610504,0.26268941164016724,0.205024853348732,0.4154966473579407,0.3842208683490753,0.35159340500831604,0.0,0.0,0.0,0.0,1207.255668862234,1148.8381086993936,2.0865612564505236,0.5586245059967041,0.11573712527751923,0.8652112483978271,0.6120549440383911
PINN20260512-HS,7,69,pretrain,2.0205674171447754,0.5096558928489685,0.6088544726371765,0.09045420587062836,0.25224167108535767,0.20210422575473785,0.398470938205719,0.38295164704322815,0.3505875766277313,0.0,0.0,0.0,0.0,1138.6843285125162,1203.4259948164656,2.1541808398723363,0.5589047074317932,0.11570633202791214,0.8653603792190552,0.6050531268119812
PINN20260512-HS,7,72,pretrain,1.8373658657073975,0.4540424048900604,0.5904085040092468,0.08960720896720886,0.23648321628570557,0.195627361536026,0.37852048873901367,0.38170668482780457,0.3490849435329437,0.0,0.0,0.0,0.0,1067.5428562825944,1275.9687006349334,2.243860060651756,0.5589298605918884,0.11575409770011902,0.8655975461006165,0.5898783802986145
PINN20260512-HS,7,75,pretrain,1.6718103885650635,0.4076172709465027,0.5458112955093384,0.08998071402311325,0.2277812659740448,0.1812199503183365,0.3569224774837494,0.38018304109573364,0.347358763217926,0.0,0.0,0.0,0.0,1011.3587086192515,1231.6499604189496,2.2126324973353997,0.5583768486976624,0.11611274629831314,0.8659282326698303,0.5847815275192261
PINN20260512-HS,7,77,pretrain,1.5635424852371216,0.3771519958972931,0.517169713973999,0.08580680191516876,0.22888197004795074,0.17275787889957428,0.3428378701210022,0.3789861798286438,0.34606531262397766,0.0,0.0,0.0,0.0,974.1629740448977,1143.408118302472,2.1322221046516936,0.5578547120094299,0.11649871617555618,0.8661972880363464,0.5925905108451843
PINN20260512-HS,7,80,pretrain,1.449087381362915,0.34361597895622253,0.49570316076278687,0.07891973853111267,0.23338036239147186,0.16621100902557373,0.326088547706604,0.3771738111972809,0.34402236342430115,0.0,0.0,0.0,0.0,927.4219643722053,1064.3929607997227,2.059644989594974,0.5576170682907104,0.11719806492328644,0.8665899038314819,0.6015234589576721
PINN20260512-HS,7,82,pretrain,1.376150369644165,0.3242040276527405,0.4763692021369934,0.07541390508413315,0.2261866331100464,0.15949229896068573,0.3170766234397888,0.3762195110321045,0.3425663709640503,0.0,0.0,0.0,0.0,894.8499874280604,1067.4718380360205,2.0610517002617024,0.5581953525543213,0.11769462376832962,0.8667994141578674,0.5946857929229736
PINN20260512-HS,7,85,pretrain,1.2517826557159424,0.29308009147644043,0.4396212100982666,0.0692034363746643,0.2020014226436615,0.14654088020324707,0.30725711584091187,0.3749507665634155,0.34021103382110596,0.0,0.0,0.0,0.0,834.4186599064045,1048.500655698412,2.0382319544649565,0.5600187182426453,0.11844053119421005,0.8670442700386047,0.5756840705871582
PINN20260512-HS,7,88,pretrain,1.081140398979187,0.2486594021320343,0.39846324920654297,0.05402430519461632,0.17926238477230072,0.13278117775917053,0.3006856143474579,0.3733997344970703,0.3377770781517029,0.0,0.0,0.0,0.0,751.6639458561252,959.6170785787423,1.9434092749593126,0.5624533295631409,0.11916019767522812,0.8672538995742798,0.5668126344680786
PINN20260512-HS,7,90,pretrain,0.9556807279586792,0.21646864712238312,0.36520934104919434,0.04449436068534851,0.1599331796169281,0.12181305140256882,0.2973681092262268,0.37246933579444885,0.3360729515552521,0.0,0.0,0.0,0.0,692.2287826289803,922.8555547863382,1.8940353223721849,0.5643943548202515,0.11969558894634247,0.8673751950263977,0.5576079487800598
PINN20260512-HS,7,93,pretrain,0.767564594745636,0.17029955983161926,0.3051314651966095,0.034810103476047516,0.12060148268938065,0.10143906623125076,0.29193851351737976,0.3713921010494232,0.3333039879798889,0.0,0.0,0.0,0.0,604.0868108144723,889.9591985029426,1.8329328505637104,0.5676230192184448,0.12065780162811279,0.8675448894500732,0.5262452363967896
PINN20260512-HS,7,96,pretrain,0.6017332673072815,0.12775680422782898,0.25700828433036804,0.0282734464854002,0.09150253236293793,0.08566302061080933,0.2872067093849182,0.37015095353126526,0.3304269313812256,0.0,0.0,0.0,0.0,521.5791826271444,773.0638314524875,1.6872957791206993,0.5702988505363464,0.12165604531764984,0.867766797542572,0.5009634494781494
PINN20260512-HS,7,98,pretrain,0.512967586517334,0.10483932495117188,0.23056256771087646,0.026655642315745354,0.07524881511926651,0.07706575095653534,0.28461721539497375,0.3692823052406311,0.32841983437538147,0.0,0.0,0.0,0.0,477.11005019806487,717.9314251723489,1.6108273149861827,0.5716612935066223,0.1223517432808876,0.8679426312446594,0.48331552743911743
PINN20260512-HS,7,101,pretrain,0.425845742225647,0.08240347355604172,0.20485427975654602,0.02700622007250786,0.05526184290647507,0.06846103817224503,0.28460124135017395,0.3685479462146759,0.325366735458374,0.0,0.0,0.0,0.0,435.2055907844016,613.4099618118375,1.4806518871096728,0.5730844140052795,0.1234033927321434,0.8682243824005127,0.44601115584373474
PINN20260512-HS,7,103,pretrain,0.39621877670288086,0.07515329122543335,0.19203904271125793,0.028133776038885117,0.049394138157367706,0.06432296335697174,0.2856760025024414,0.36776435375213623,0.32342493534088135,0.0,0.0,0.0,0.0,425.2471524008127,539.6120713067861,1.3944617032059237,0.5734365582466125,0.123933807015419,0.8684209585189819,0.4332909882068634
PINN20260512-HS,7,106,pretrain,0.3812190592288971,0.07197350263595581,0.18377017974853516,0.028316063806414604,0.0455244816839695,0.06147898733615875,0.2869740426540375,0.3672926127910614,0.3208067715167999,0.0,0.0,0.0,0.0,422.5893951284154,489.9690360114606,1.3284671122567462,0.5736533403396606,0.12463603913784027,0.8686803579330444,0.40336671471595764
PINN20260512-HS,7,109,pretrain,0.37800726294517517,0.07231876999139786,0.176279217004776,0.02790110558271408,0.04496468976140022,0.05906219035387039,0.28770017623901367,0.3663651645183563,0.31857696175575256,0.0,0.0,0.0,0.0,419.9897320173435,472.2704799688416,1.2936393790339054,0.5734977126121521,0.1250075250864029,0.8688868880271912,0.39351722598075867
PINN20260512-HS,7,111,pretrain,0.370413601398468,0.07025809586048126,0.1752074658870697,0.027040712535381317,0.04475603625178337,0.05862928554415703,0.28254905343055725,0.3660339117050171,0.31739315390586853,0.0,0.0,0.0,0.0,410.83978400953333,476.8415617372294,1.2789802167573312,0.5735054612159729,0.12520208954811096,0.868979275226593,0.38199326395988464
PINN20260512-HS,7,114,pretrain,0.3452836275100708,0.06454403698444366,0.16356804966926575,0.02568986639380455,0.04185360670089722,0.05472428351640701,0.2765493094921112,0.364888072013855,0.3159025311470032,0.0,0.0,0.0,0.0,387.5135683108399,489.53737727572957,1.2802564080866894,0.5735592842102051,0.1253218799829483,0.8690669536590576,0.38212844729423523
PINN20260512-HS,7,117,pretrain,0.3136436343193054,0.05684198439121246,0.15172359347343445,0.02369675412774086,0.03812325745820999,0.05062907189130783,0.2744067311286926,0.3639274835586548,0.3148488700389862,0.0,0.0,0.0,0.0,363.6779567831958,494.49277990178985,1.2839153374707704,0.5738632082939148,0.12543712556362152,0.8691002130508423,0.3783811330795288
PINN20260512-HS,7,119,pretrain,0.2961982488632202,0.05303385481238365,0.14346271753311157,0.02200515940785408,0.0357639417052269,0.047861646860837936,0.2728622853755951,0.3631245493888855,0.31427329778671265,0.0,0.0,0.0,0.0,351.2205170010716,507.63177168593376,1.2978824446607515,0.5740691423416138,0.12549588084220886,0.8691092133522034,0.38022831082344055
PINN20260512-HS,7,122,pretrain,0.28051427006721497,0.04976625740528107,0.13576644659042358,0.02037673443555832,0.033173415809869766,0.045308198779821396,0.2695128917694092,0.3622187674045563,0.31355181336402893,0.0,0.0,0.0,0.0,344.07774148802474,510.93417812375793,1.3016390625517635,0.5743930339813232,0.1256338506937027,0.8691162467002869,0.3776361346244812
PINN20260512-HS,7,125,pretrain,0.27561378479003906,0.04926980659365654,0.13098962604999542,0.01955675706267357,0.03196576610207558,0.0437917560338974,0.26768985390663147,0.3612901568412781,0.3127482235431671,0.0,0.0,0.0,0.0,342.96817909975266,527.5266877135223,1.322022574862787,0.5745934844017029,0.1257920265197754,0.8691368699073792,0.37628620862960815
PINN20260512-HS,7,127,pretrain,0.2746562063694,0.049383796751499176,0.12900784611701965,0.019302118569612503,0.03162435069680214,0.04312931001186371,0.2676706910133362,0.36073434352874756,0.312106728553772,0.0,0.0,0.0,0.0,343.3248507244997,525.5517636256204,1.3219460329600068,0.5746749043464661,0.12591399252414703,0.8691617250442505,0.37403562664985657
PINN20260512-HS,7,130,pretrain,0.2717571556568146,0.0490395613014698,0.1257038563489914,0.01924983784556389,0.0315474197268486,0.04198088496923447,0.26628994941711426,0.35986366868019104,0.31091412901878357,0.0,0.0,0.0,0.0,340.1250459389899,537.059063325441,1.3304364239006483,0.5747149586677551,0.1261010318994522,0.869216799736023,0.3709774911403656
PINN20260512-HS,7,132,pretrain,0.2682695686817169,0.04832373559474945,0.12323233485221863,0.019347405061125755,0.031507886946201324,0.041092030704021454,0.2647661864757538,0.35932037234306335,0.3100016415119171,0.0,0.0,0.0,0.0,337.0501168224097,533.4934395098031,1.3236883716140428,0.5747199058532715,0.1262340396642685,0.8692611455917358,0.36773619055747986
PINN20260512-HS,7,135,pretrain,0.26185742020606995,0.046902984380722046,0.11933059990406036,0.019294295459985733,0.03148554265499115,0.039709191769361496,0.2636611759662628,0.35845544934272766,0.3085063099861145,0.0,0.0,0.0,0.0,331.329448019641,536.5541969363393,1.3248438289765052,0.5747061371803284,0.1264326423406601,0.8693316578865051,0.3634272515773773
PINN20260512-HS,7,138,pretrain,0.2554859519004822,0.045486196875572205,0.11582206189632416,0.01892605610191822,0.03124980628490448,0.03851444646716118,0.2640248239040375,0.35757437348365784,0.30698227882385254,0.0,0.0,0.0,0.0,327.12513135266755,525.6316438343491,1.313897783958518,0.5747123956680298,0.1266338974237442,0.8693967461585999,0.3589046001434326
PINN20260512-HS,7,140,pretrain,0.2517574429512024,0.04464711248874664,0.1139463260769844,0.018771158531308174,0.030876321718096733,0.037917543202638626,0.2640090882778168,0.35702136158943176,0.3060118854045868,0.0,0.0,0.0,0.0,324.80121324434737,523.8018172457977,1.3097053571166888,0.5747518539428711,0.1267726868391037,0.8694328665733337,0.35495638847351074
PINN20260512-HS,7,143,pretrain,0.24729157984256744,0.04369534179568291,0.11144867539405823,0.018708672374486923,0.0303863063454628,0.03723040223121643,0.2623424530029297,0.3560708463191986,0.30460432171821594,0.0,0.0,0.0,0.0,323.1757697058986,512.0370469995311,1.291572561669131,0.574851393699646,0.1269637942314148,0.8694759607315063,0.3510606288909912
PINN20260512-HS,7,146,pretrain,0.2438013106584549,0.04297395050525665,0.10949794203042984,0.01871364377439022,0.029870711266994476,0.03668229281902313,0.2603510916233063,0.3551435172557831,0.30331289768218994,0.0,0.0,0.0,0.0,321.75551180205133,506.9634633038164,1.2816746392844163,0.57503342628479,0.1271422654390335,0.8695040941238403,0.3466002941131592
PINN20260512-HS,7,148,pretrain,0.2415529191493988,0.04258224368095398,0.10779649764299393,0.018610879778862,0.029656965285539627,0.0361606702208519,0.2596399188041687,0.35442203283309937,0.302471786737442,0.0,0.0,0.0,0.0,320.49005444787207,505.8793705024944,1.2796096348681976,0.5751712918281555,0.12723791599273682,0.8695167303085327,0.34574317932128906
PINN20260512-HS,7,151,pretrain,0.23786890506744385,0.04187506437301636,0.10532184690237045,0.01841180957853794,0.029346022754907608,0.035315386950969696,0.25930243730545044,0.35341042280197144,0.3013109564781189,0.0,0.0,0.0,0.0,317.8887875499858,506.5756668554067,1.2803626621548139,0.5754095315933228,0.12736442685127258,0.8695256114006042,0.34390583634376526
PINN20260512-HS,7,153,pretrain,0.23524576425552368,0.04137597233057022,0.10342460870742798,0.018312176689505577,0.029213037341833115,0.034662578254938126,0.259014755487442,0.35268715023994446,0.3005727231502533,0.0,0.0,0.0,0.0,315.5563415422038,511.0779508793155,1.2844147837020339,0.5755561590194702,0.127427875995636,0.8695266246795654,0.3441964387893677
PINN20260512-HS,7,156,pretrain,0.23129025101661682,0.04056724160909653,0.1008174940943718,0.01829807087779045,0.028996311128139496,0.0337550975382328,0.2579318881034851,0.351648211479187,0.2995557188987732,0.0,0.0,0.0,0.0,312.2278565006652,514.4511942351771,1.2862346413846286,0.575764000415802,0.12750767171382904,0.8695212006568909,0.3446107506752014
PINN20260512-HS,7,159,pretrain,0.22757530212402344,0.03979863226413727,0.09842971712350845,0.018300995230674744,0.028740933164954185,0.03293805941939354,0.2570289969444275,0.35061341524124146,0.29861176013946533,0.0,0.0,0.0,0.0,308.9148724770305,519.7866449323222,1.2915552237654335,0.5759599804878235,0.12757228314876556,0.8695102334022522,0.3452744483947754
PINN20260512-HS,7,161,pretrain,0.2252398133277893,0.0393306165933609,0.09687068313360214,0.01826968975365162,0.028576675802469254,0.032424308359622955,0.25654470920562744,0.34988534450531006,0.29799240827560425,0.0,0.0,0.0,0.0,307.0172150100056,520.1440004940939,1.2914110556169835,0.5760880708694458,0.1276075541973114,0.8695018291473389,0.34615030884742737
PINN20260512-HS,7,164,pretrain,0.2218109518289566,0.03864845633506775,0.09463803470134735,0.018202710896730423,0.02822675183415413,0.031670842319726944,0.2560180425643921,0.3488233685493469,0.29707837104797363,0.0,0.0,0.0,0.0,304.2162060114484,520.1697739680767,1.2919239632832924,0.5762997269630432,0.12766242027282715,0.8694888353347778,0.3461664617061615
PINN20260512-HS,7,167,pretrain,0.21838299930095673,0.03798443824052811,0.09232097864151001,0.01809120923280716,0.027890456840395927,0.03089740313589573,0.2556956112384796,0.347714900970459,0.2961360812187195,0.0,0.0,0.0,0.0,301.48525565108486,518.5652984436965,1.2898812107437212,0.5765089988708496,0.12771329283714294,0.8694779276847839,0.3461533784866333
PINN20260512-HS,7,169,pretrain,0.21612320840358734,0.03754257783293724,0.09080395102500916,0.018071020022034645,0.027648620307445526,0.03039131872355938,0.2551925778388977,0.3469806909561157,0.29550182819366455,0.0,0.0,0.0,0.0,299.79515141592935,515.5203075534464,1.28563038613962,0.5766372680664062,0.12774761021137238,0.8694719672203064,0.3458090126514435
PINN20260512-HS,7,172,pretrain,0.21281133592128754,0.03688666969537735,0.08862170577049255,0.018071258440613747,0.027275066822767258,0.02967476099729538,0.2543448209762573,0.34588858485221863,0.2945519983768463,0.0,0.0,0.0,0.0,297.1664621891239,513.4086761538025,1.2818270258825715,0.5767936706542969,0.1277993619441986,0.8694644570350647,0.3451675474643707
PINN20260512-HS,7,174,pretrain,0.21066948771476746,0.03646229952573776,0.08723083138465881,0.018034501001238823,0.027033500373363495,0.02922731824219227,0.2540116608142853,0.3451586365699768,0.29392457008361816,0.0,0.0,0.0,0.0,295.53452632475955,511.1999517067661,1.2791243193352986,0.5768703818321228,0.12783414125442505,0.8694604635238647,0.3448655903339386
