method,run,run_started_at,runtime_seconds,target,mae,rmse,r2
PINN20260414,6,2026-05-12T09:40:15,2.070409,max_thickness,846.9609375,1042.3273238287481,0.7667592763900757
PINN20260414,6,2026-05-12T09:40:15,2.070409,min_thickness,719.2593994140625,874.6095200145033,0.7763857841491699
PINN20260414,6,2026-05-12T09:40:15,2.070409,deposition_rate,788.7090454101562,922.816070514596,0.8347594141960144
PINN20260414,6,2026-05-12T09:40:15,2.070409,uniformity_range,0.8554577231407166,1.2555444776464555,-0.08261668682098389
PINN20260414,6,2026-05-12T09:40:15,2.070409,uniformity_1sigma,0.465753436088562,0.644762379212774,-0.012352228164672852
PINN20260414,6,2026-05-12T09:40:15,2.070409,ri,0.0033082806039601564,0.0049890848183418305,0.29283255338668823
PINN20260414,6,2026-05-12T09:40:15,2.070409,stress,42.964378356933594,58.696339356950105,0.5477867126464844
PINN20260414,7,2026-05-12T09:40:40,2.392334,thickness,367.5953674316406,485.74329318581437,0.9396218657493591
PINN20260414,7,2026-05-12T09:40:40,2.392334,max_thickness,631.4238891601562,807.4354850388977,0.8442244529724121
PINN20260414,7,2026-05-12T09:40:40,2.392334,min_thickness,450.5045471191406,616.836916250965,0.894616425037384
PINN20260414,7,2026-05-12T09:40:40,2.392334,deposition_rate,696.890625,841.241270385613,0.8262048363685608
PINN20260414,7,2026-05-12T09:40:40,2.392334,uniformity_range,2.1087660789489746,2.7083457848678365,-6.936853885650635
PINN20260414,7,2026-05-12T09:40:40,2.392334,uniformity_1sigma,0.9732365608215332,1.2347383567939239,-5.199474811553955
PINN20260414,7,2026-05-12T09:40:40,2.392334,ri,0.0038899648934602737,0.004887444936211075,0.30051344633102417
PINN20260414,7,2026-05-12T09:40:40,2.392334,stress,72.75236511230469,101.12296235586159,0.03563433885574341
PINN20260414,8,2026-05-12T09:41:16,1.499513,thickness,555.960205078125,702.6257894498323,0.8431832790374756
PINN20260414,8,2026-05-12T09:41:16,1.499513,max_thickness,526.897705078125,681.9318835118358,0.8642446994781494
PINN20260414,8,2026-05-12T09:41:16,1.499513,min_thickness,572.5543823242188,749.3065544221537,0.8011813759803772
PINN20260414,8,2026-05-12T09:41:16,1.499513,deposition_rate,817.1763916015625,903.6874805484471,0.7536306381225586
PINN20260414,8,2026-05-12T09:41:16,1.499513,uniformity_range,0.6275939345359802,1.0009346408904394,0.4227978587150574
PINN20260414,8,2026-05-12T09:41:16,1.499513,uniformity_1sigma,0.30781078338623047,0.527936588063022,0.5316896438598633
PINN20260414,8,2026-05-12T09:41:16,1.499513,ri,0.002546758623793721,0.003786601913188056,0.7488640546798706
PINN20260414,8,2026-05-12T09:41:16,1.499513,stress,38.95249938964844,54.275033826567075,0.7401264905929565
PINN20260414,9,2026-05-12T09:41:40,1.429242,thickness,338.73455810546875,449.5316486355549,0.9127910733222961
PINN20260414,9,2026-05-12T09:41:40,1.429242,max_thickness,458.36065673828125,756.9596670232834,0.8290742635726929
PINN20260414,9,2026-05-12T09:41:40,1.429242,min_thickness,327.03167724609375,447.4198776038007,0.9042434692382812
PINN20260414,9,2026-05-12T09:41:40,1.429242,deposition_rate,306.4394226074219,388.7708595689754,0.9740282297134399
PINN20260414,9,2026-05-12T09:41:40,1.429242,uniformity_range,0.6050072312355042,0.7965303311412815,0.4970322847366333
PINN20260414,9,2026-05-12T09:41:40,1.429242,uniformity_1sigma,0.34015169739723206,0.42850284261773264,0.4724375009536743
PINN20260414,9,2026-05-12T09:41:40,1.429242,ri,0.003270315006375313,0.004476257309953752,-1.1481893062591553
PINN20260414,9,2026-05-12T09:41:40,1.429242,stress,59.53606414794922,78.02423188804072,-0.542271614074707
PINN20260414,10,2026-05-12T09:42:17,1.429123,thickness,252.97035217285156,409.1904545868586,0.9556080102920532
PINN20260414,10,2026-05-12T09:42:17,1.429123,max_thickness,238.59938049316406,382.7988415930748,0.9637530446052551
PINN20260414,10,2026-05-12T09:42:17,1.429123,min_thickness,263.345703125,380.0702443299133,0.9588348865509033
PINN20260414,10,2026-05-12T09:42:17,1.429123,deposition_rate,398.3929748535156,562.4947499754998,0.9429705142974854
PINN20260414,10,2026-05-12T09:42:17,1.429123,uniformity_range,0.6944698691368103,0.835834389860551,0.3766852021217346
PINN20260414,10,2026-05-12T09:42:17,1.429123,uniformity_1sigma,0.3680545687675476,0.4432301437988747,0.370172917842865
PINN20260414,10,2026-05-12T09:42:17,1.429123,ri,0.0033694885205477476,0.004105310177216113,0.5230098366737366
PINN20260414,10,2026-05-12T09:42:17,1.429123,stress,52.05556869506836,73.62527191163711,0.2965546250343323
