method,run,epoch,stage,total_loss,data_thickness_group_loss,data_range_loss,data_rate_loss,data_uniformity_loss,data_ri_loss,data_stress_loss,phys_ht_loss,phys_maxmin_loss,phys_uniformity_def_loss,phys_mono_t_loss,phys_nonneg_h_loss,phys_nonneg_r_loss,phys_species_loss,phys_surface_loss,phys_profile_loss,phys_property_loss,phys_gas_loss,phys_flux_loss,phys_surface_pde_loss,phys_field_consistency_loss,phys_h_pde_loss,phys_rate_species_mono_loss,phys_axis_bc_loss,phys_inlet_bc_loss,train_thk_rmse,val_thk_rmse,val_score
PINN20260511,6,16,pretrain,41.1026725769043,12.744153022766113,2.3511404991149902,8.387269973754883,0.8593174815177917,0.0019200711976736784,5.578099727630615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.975010891664,4157.376336104298,7565.702795273396
PINN20260511,6,18,pretrain,41.09944152832031,12.743977546691895,2.35107684135437,8.3872652053833,0.7259383797645569,0.0019723025616258383,5.573800086975098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.935334920915,4157.330393413543,7565.619145878323
PINN20260511,6,19,pretrain,41.099056243896484,12.743846893310547,2.3510279655456543,8.387240409851074,0.7276089191436768,0.001998914871364832,5.572091102600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.897850675747,4157.2890205036265,7565.544362989436
PINN20260511,6,21,pretrain,41.09577941894531,12.743353843688965,2.3509340286254883,8.386956214904785,0.6430307626724243,0.0020497171208262444,5.570390224456787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.786930578849,4157.169950819908,7565.329009140355
PINN20260511,6,22,pretrain,41.0944938659668,12.743021011352539,2.350883960723877,8.386735916137695,0.6318860054016113,0.0020755785517394543,5.570073127746582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.724893064026,4157.102837313506,7565.207674884071
PINN20260511,6,24,pretrain,41.09206771850586,12.742340087890625,2.3507697582244873,8.386369705200195,0.6195437908172607,0.002134484937414527,5.569405555725098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.609365125427,4156.973418245539,7564.973759830403
PINN20260511,6,25,pretrain,41.090274810791016,12.74203109741211,2.3506834506988525,8.386275291442871,0.5792356133460999,0.0021698891650885344,5.568475723266602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.555217247732,4156.910391143884,7564.859008347856
PINN20260511,6,27,pretrain,41.087074279785156,12.741374969482422,2.3504154682159424,8.386160850524902,0.5254148244857788,0.002256670966744423,5.565100193023682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.399127460784,4156.731167636416,7564.533418548072
PINN20260511,6,28,pretrain,41.085182189941406,12.740865707397461,2.350267171859741,8.385979652404785,0.5129246711730957,0.0023061439860612154,5.563899517059326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.275041038416,4156.592594902705,7564.282304145517
PINN20260511,6,30,pretrain,41.08005905151367,12.739322662353516,2.3499820232391357,8.385308265686035,0.5018361806869507,0.0024200205225497484,5.564237594604492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4560.943323480352,4156.218232961306,7563.605631209065
PINN20260511,6,31,pretrain,41.077110290527344,12.73832893371582,2.3497660160064697,8.384939193725586,0.5125786066055298,0.002494974760338664,5.56447696685791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4560.734370690755,4155.978585122883,7563.170996878684
PINN20260511,6,33,pretrain,41.067604064941406,12.73572826385498,2.348928689956665,8.384267807006836,0.4550812840461731,0.002709359861910343,5.5632171630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4560.1285069611795,4155.27881134347,7561.898281219178
PINN20260511,6,34,pretrain,41.06100845336914,12.733808517456055,2.3482284545898438,8.383879661560059,0.4346674084663391,0.0028554785531014204,5.563040733337402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4559.646477524327,4154.723336156091,7560.888467427282
PINN20260511,6,36,pretrain,41.040103912353516,12.727346420288086,2.3460097312927246,8.38255500793457,0.42764589190483093,0.0032267323695123196,5.570025444030762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4557.991004817803,4152.82530333266,7557.4370675600985
PINN20260511,6,37,pretrain,41.02299880981445,12.721946716308594,2.3441758155822754,8.381511688232422,0.4383489787578583,0.003450969699770212,5.578451633453369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4556.602242899856,4151.232347147049,7554.538103350097
PINN20260511,6,39,pretrain,40.96436309814453,12.703285217285156,2.3376684188842773,8.378544807434082,0.49814149737358093,0.003932581748813391,5.6082658767700195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4551.829522291009,4145.744806425017,7544.544564502129
PINN20260511,6,40,pretrain,40.91511154174805,12.687768936157227,2.3323416709899902,8.376493453979492,0.5166140794754028,0.004173182882368565,5.630700588226318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4547.891599411754,4141.242325679578,7536.340783462828
PINN20260511,6,42,pretrain,40.74924087524414,12.635297775268555,2.3155148029327393,8.370479583740234,0.5748935341835022,0.004611360840499401,5.697630405426025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4534.640228287135,4126.377830494925,7509.24054620734
PINN20260511,6,43,pretrain,40.61378479003906,12.592524528503418,2.301142930984497,8.366047859191895,0.621593713760376,0.004802034702152014,5.745586395263672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4523.951370207244,4114.5361828522055,7487.588355289982
PINN20260511,6,45,pretrain,40.17256164550781,12.454156875610352,2.248521566390991,8.353178024291992,0.7596920132637024,0.005170324817299843,5.906347274780273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4491.104318539038,4077.050527035445,7418.9281921226675
PINN20260511,6,46,pretrain,39.855743408203125,12.353913307189941,2.2024056911468506,8.344298362731934,1.1967887878417969,0.005378792993724346,6.049135208129883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4471.247029632785,4051.5210723875052,7372.149179130222
PINN20260511,6,48,pretrain,39.3692512512207,12.196643829345703,2.162374973297119,8.319892883300781,1.707597017288208,0.005927359685301781,6.386547088623047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4474.551821132481,4032.150790831117,7336.317393780581
PINN20260511,6,49,pretrain,39.63249969482422,12.260196685791016,2.3362045288085938,8.30472469329834,1.1431125402450562,0.006300380919128656,6.710366725921631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4485.006800440775,4038.353129680464,7346.796020846112
PINN20260511,6,51,pretrain,39.50611877441406,12.258563995361328,2.0546152591705322,8.275296211242676,2.402817964553833,0.007202750537544489,6.61395263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4451.479304680636,4014.75777600592,7300.609521653535
PINN20260511,6,52,pretrain,39.113731384277344,12.130025863647461,2.012549638748169,8.261451721191406,3.254472017288208,0.00767376646399498,6.528317451477051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4432.001579422101,4001.2926661267857,7278.57086619928
PINN20260511,6,54,pretrain,38.61027526855469,11.974020004272461,1.9819856882095337,8.230718612670898,2.5540080070495605,0.008644423447549343,6.480415344238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4415.440634863071,3990.680894283581,7258.368535174687
PINN20260511,6,55,pretrain,38.50503921508789,11.94025707244873,1.970115065574646,8.20930290222168,2.867577075958252,0.009144891053438187,6.460074424743652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4406.98037209153,3982.5892331497107,7244.140817859993
PINN20260511,6,57,pretrain,38.11968994140625,11.82506275177002,1.934328317642212,8.148880958557129,2.378038167953491,0.010004190728068352,6.60922908782959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4377.25781740121,3951.6268801596134,7185.18004335732
PINN20260511,6,58,pretrain,37.813690185546875,11.732823371887207,1.8505423069000244,8.10970687866211,3.4003992080688477,0.010319064371287823,6.697739601135254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.570210612931,3930.613946955361,7146.104268310799
PINN20260511,6,60,pretrain,37.001590728759766,11.495138168334961,1.72943913936615,8.013016700744629,2.4427647590637207,0.010712327435612679,7.124146461486816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4307.297760777632,3887.604017901,7064.531541431529
PINN20260511,6,61,pretrain,36.52470016479492,11.359504699707031,1.5887607336044312,7.953633785247803,3.0539956092834473,0.010834564454853535,7.352136611938477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4279.133557158505,3869.3941386217043,7029.540161356306
PINN20260511,6,63,pretrain,35.39042282104492,11.035228729248047,1.2219473123550415,7.818594932556152,5.502196311950684,0.010995452292263508,7.709238052368164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4201.407145231226,3812.94322013848,6925.240230142336
PINN20260511,6,64,pretrain,34.8154296875,10.825050354003906,1.4650928974151611,7.75001335144043,2.886427402496338,0.0110344048589468,8.115828514099121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4154.868710320459,3769.994164451717,6844.740242601725
PINN20260511,6,66,pretrain,33.097537994384766,10.325663566589355,0.9891039133071899,7.60769510269165,5.222858428955078,0.011149094440042973,8.249823570251465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4038.9922010323316,3688.8411459427202,6689.839828037522
PINN20260511,6,67,pretrain,32.20943069458008,9.998077392578125,1.1063227653503418,7.497861862182617,8.123300552368164,0.011204052716493607,8.294693946838379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3976.5402047508587,3659.0050560227432,6636.594038455959
PINN20260511,6,69,pretrain,30.320697784423828,9.449615478515625,0.9094288945198059,7.2803730964660645,3.0531816482543945,0.011239484883844852,9.538002967834473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3883.3932327283055,3592.169121853814,6533.199037762739
PINN20260511,6,70,pretrain,29.838069915771484,9.248358726501465,1.2284886837005615,7.182860374450684,2.108917713165283,0.011257164180278778,10.448498725891113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3854.5285055373506,3551.912864922224,6465.347575588161
PINN20260511,6,72,pretrain,28.96319580078125,8.989739418029785,1.0601452589035034,6.996134281158447,3.233816623687744,0.011323594488203526,11.73116397857666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3801.5740161149038,3448.6704684559236,6256.243956927801
PINN20260511,6,73,pretrain,28.453041076660156,8.856474876403809,0.7826200127601624,6.9057440757751465,5.557939052581787,0.011362978257238865,12.09680461883545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3769.420379846217,3391.038484004568,6146.364489180247
PINN20260511,6,75,pretrain,27.465717315673828,8.52799129486084,0.6821625232696533,6.668929576873779,10.343807220458984,0.011388075537979603,12.794102668762207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3678.5119273967293,3296.971185800689,5972.429176318347
PINN20260511,6,76,pretrain,26.705493927001953,8.292455673217773,0.6787315011024475,6.490900993347168,9.529130935668945,0.011358202435076237,13.366195678710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618.761528479046,3249.16050696176,5885.547589952034
PINN20260511,6,78,pretrain,24.69584083557129,7.700584411621094,0.617825448513031,6.030242919921875,3.9563326835632324,0.01125471293926239,14.687231063842773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3445.5877582786948,3064.671271115387,5564.603576192047
PINN20260511,6,79,pretrain,23.38409423828125,7.271448135375977,0.721684992313385,5.765108585357666,2.7943897247314453,0.011201455257833004,15.11570930480957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3331.275581515285,2943.976902083303,5351.9407594475115
PINN20260511,6,81,pretrain,20.25020408630371,6.280941963195801,0.6892170906066895,5.068629741668701,2.4521360397338867,0.011098808608949184,15.754413604736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.7397463566112,2693.7804290624726,4890.872665987112
PINN20260511,6,82,pretrain,18.316347122192383,5.702535629272461,0.47160467505455017,4.6251373291015625,2.3954973220825195,0.011052326299250126,15.981552124023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2852.6363245250873,2496.266712512908,4522.707549478252
PINN20260511,6,84,pretrain,13.39040756225586,4.159153938293457,0.18199853599071503,3.5741806030273438,5.355515480041504,0.010979201644659042,16.144412994384766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2309.0038977879617,2005.5521683566349,3638.33320885975
PINN20260511,6,85,pretrain,10.668976783752441,3.2665109634399414,0.2798197865486145,2.909388780593872,7.382801055908203,0.010935790836811066,16.663005828857422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983.846075178213,1779.7331962965684,3247.2329325441237
PINN20260511,6,87,pretrain,5.907303333282471,1.7106263637542725,0.6326683163642883,1.7341951131820679,5.612566947937012,0.010842269286513329,18.87078857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.3935388014008,1392.6828425740011,2581.66438214605
PINN20260511,6,88,pretrain,4.4482831954956055,1.2640502452850342,0.6344373226165771,1.39778733253479,2.9678406715393066,0.010802200995385647,20.347776412963867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.7436904832728,1543.2942849631759,2855.465565460392
PINN20260511,6,90,pretrain,4.537552833557129,1.253184199333191,0.9226858019828796,1.2859588861465454,2.9732909202575684,0.0107489712536335,23.374814987182617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.6861675907735,1636.6727681488442,3019.60413354928
PINN20260511,6,91,pretrain,5.127867221832275,1.4461872577667236,1.0092828273773193,1.1273691654205322,2.959500312805176,0.010750873014330864,24.02335548400879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.5728420559556,1637.2929640110226,3008.8580423101616
PINN20260511,6,93,pretrain,3.9185659885406494,1.1318575143814087,0.5814608335494995,1.0018631219863892,1.5945065021514893,0.010744168423116207,25.947975158691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.270028329688,1299.7985901669535,2380.7758549798596
PINN20260511,6,94,pretrain,2.9467363357543945,0.8562105894088745,0.3983530104160309,0.7796348929405212,1.1500643491744995,0.010745983570814133,26.387163162231445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.3995297163663,898.2324309442406,1656.0336080769837
PINN20260511,6,96,pretrain,2.2278482913970947,0.6324535012245178,0.3696891963481903,0.5456205010414124,1.825952172279358,0.010743234306573868,26.692344665527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.8292762205504,903.5202681733266,1658.6639307009787
PINN20260511,6,97,pretrain,2.3265695571899414,0.6668529510498047,0.37296628952026367,0.5213703513145447,1.762681484222412,0.010731014423072338,27.2801456451416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.1708375199103,623.1740577479136,1154.623469500678
PINN20260511,6,99,pretrain,1.7148841619491577,0.5094344019889832,0.16555869579315186,0.4085598886013031,1.1044771671295166,0.01072747353464365,27.51243019104004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3611043379018,1047.2312901169446,1905.129845967818
PINN20260511,6,100,pretrain,1.6811598539352417,0.5040650367736816,0.15450532734394073,0.34725287556648254,1.1130776405334473,0.01071820966899395,28.2670955657959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.976791307571,873.8565028080983,1604.909601865694
PINN20260511,6,102,pretrain,1.3653476238250732,0.3781058192253113,0.3332229256629944,0.2089378833770752,1.1315559148788452,0.0107489712536335,27.15008544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.1243892505586,1108.8051564634789,2017.6513825891948
PINN20260511,6,104,pretrain,1.0196805000305176,0.27744537591934204,0.22539091110229492,0.260772705078125,1.124717116355896,0.010782946832478046,26.95877456665039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.4926204977547,793.3505294004663,1453.5505866870853
PINN20260511,6,105,pretrain,0.9594594240188599,0.2683032751083374,0.19924324750900269,0.18151062726974487,0.9312906265258789,0.010818774811923504,26.210193634033203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0945860657458,961.2904087735402,1749.1144172706693
PINN20260511,6,107,pretrain,0.6999666690826416,0.19004587829113007,0.15853382647037506,0.16299335658550262,0.8981732130050659,0.010879023931920528,25.426288604736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.7595841539041,960.4980153545347,1740.7073806820438
PINN20260511,6,108,pretrain,0.771430492401123,0.20358698070049286,0.2092852145433426,0.17781804502010345,1.0231677293777466,0.010906010866165161,24.614206314086914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.2956369799101,713.2534393537826,1299.3564880160036
PINN20260511,6,110,pretrain,0.6515094041824341,0.17772147059440613,0.15291990339756012,0.12492211908102036,0.8450342416763306,0.010952395386993885,23.811458587646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.7624423863789,1009.6844804195022,1835.24623216198
PINN20260511,6,111,pretrain,0.6869210600852966,0.18122267723083496,0.18654312193393707,0.15117482841014862,0.9873231053352356,0.010950478725135326,25.080976486206055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.8416878179766,774.503268230677,1427.0215606994125
PINN20260511,6,113,pretrain,0.6236733198165894,0.15699248015880585,0.22858352959156036,0.10071077197790146,0.9130988121032715,0.010979008860886097,25.4527645111084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.4772531445498,1188.8829315790517,2156.4142412728106
PINN20260511,6,114,pretrain,0.7931053042411804,0.21744243800640106,0.17794828116893768,0.175627201795578,0.8339224457740784,0.010991583578288555,25.63227081298828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.4597810458316,1067.9808050709526,1946.7434839560683
PINN20260511,6,116,pretrain,0.8408265709877014,0.22674554586410522,0.2328520566225052,0.09180149435997009,1.2901792526245117,0.011049014516174793,24.606367111206055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.96876433398546,873.4685168911356,1598.5854618725448
PINN20260511,6,117,pretrain,0.6146790385246277,0.16184161603450775,0.18639154732227325,0.08185683935880661,0.9793508052825928,0.01106687169522047,24.941354751586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.3440195388899,1387.8806234687477,2518.3142473602766
PINN20260511,6,119,pretrain,1.0403547286987305,0.30128878355026245,0.14415070414543152,0.23352880775928497,0.8853597640991211,0.011094450950622559,26.237064361572266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.38389623335183,1045.5805205721842,1915.8333236632645
PINN20260511,6,120,pretrain,0.4976968765258789,0.10795489698648453,0.27113115787506104,0.08182034641504288,1.0951259136199951,0.011126800440251827,25.619951248168945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.53733010839,804.2396253605016,1480.4302257422291
PINN20260511,6,122,pretrain,0.7487959265708923,0.21080465614795685,0.16642636060714722,0.09045013040304184,0.7539370656013489,0.011187313124537468,23.90609359741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.18280678367154,1166.26840821485,2119.8477849599767
PINN20260511,6,123,pretrain,0.5498083829879761,0.1315266340970993,0.23634222149848938,0.09054091572761536,0.9474613666534424,0.011198913678526878,23.985111236572266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0434988889559,1248.9012170704295,2268.8292063993786
PINN20260511,6,125,pretrain,0.4336657226085663,0.1082596480846405,0.1570584774017334,0.06606721878051758,0.8572043180465698,0.011237806640565395,23.58222198486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.87326550918806,966.3176561048649,1760.7768235761337
PINN20260511,6,126,pretrain,0.40250295400619507,0.09886619448661804,0.15469299256801605,0.06508238613605499,0.7770693302154541,0.011245030909776688,24.163747787475586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.2777433506441,1259.998214284449,2285.4429256243952
PINN20260511,6,128,pretrain,0.4054725170135498,0.09668384492397308,0.16504842042922974,0.07658836245536804,0.8789561986923218,0.011262309737503529,24.639862060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.5918561351273,838.8062201724543,1533.84200014555
PINN20260511,6,129,pretrain,0.7210261821746826,0.2008574903011322,0.17015475034713745,0.09223517775535583,0.7464646100997925,0.011290783062577248,23.626279830932617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.3513422505523,862.0725027513637,1572.9590221567653
PINN20260511,6,131,pretrain,0.47512370347976685,0.10419309139251709,0.25032031536102295,0.07684207707643509,1.100793719291687,0.011313985101878643,23.570932388305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.99149016489116,1303.0554957483585,2361.283141299803
PINN20260511,6,132,pretrain,0.6101652979850769,0.14859215915203094,0.2459682822227478,0.11227346211671829,0.947500467300415,0.011324316263198853,23.929000854492188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.9625606310582,1091.5437462603136,1980.7005321976592
PINN20260511,6,134,pretrain,0.7004801034927368,0.17729653418064117,0.2669498324394226,0.08726280927658081,0.8831539154052734,0.011367972008883953,23.98982810974121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.6648004033303,893.0570390518178,1644.926164477957
