method,run,target,iteration,train_rmse
XGBBaseline,10,Uniformity_Range,1038,0.06588024579019759
XGBBaseline,10,Uniformity_Range,1086,0.06439006325465384
XGBBaseline,10,Uniformity_Range,1134,0.06293059879162821
XGBBaseline,10,Uniformity_Range,1182,0.0616106131568837
XGBBaseline,10,Uniformity_1sigma,31,0.4196866393839869
XGBBaseline,10,Uniformity_1sigma,79,0.250531551849242
XGBBaseline,10,Uniformity_1sigma,127,0.17963521749541048
XGBBaseline,10,Uniformity_1sigma,175,0.14263216033162063
XGBBaseline,10,Uniformity_1sigma,223,0.12207446243453238
XGBBaseline,10,Uniformity_1sigma,272,0.10744937004069069
XGBBaseline,10,Uniformity_1sigma,320,0.09622753318212258
XGBBaseline,10,Uniformity_1sigma,368,0.08658249202612327
XGBBaseline,10,Uniformity_1sigma,416,0.07949765281686916
XGBBaseline,10,Uniformity_1sigma,465,0.07298497365533096
XGBBaseline,10,Uniformity_1sigma,513,0.0674330428874049
XGBBaseline,10,Uniformity_1sigma,561,0.06336727517727653
XGBBaseline,10,Uniformity_1sigma,609,0.05976694133745339
XGBBaseline,10,Uniformity_1sigma,658,0.0564763295520642
XGBBaseline,10,Uniformity_1sigma,706,0.05346826006539295
XGBBaseline,10,Uniformity_1sigma,754,0.05104093282274697
XGBBaseline,10,Uniformity_1sigma,802,0.04933042598637412
XGBBaseline,10,Uniformity_1sigma,851,0.04716753210831455
XGBBaseline,10,Uniformity_1sigma,899,0.04530876325006788
XGBBaseline,10,Uniformity_1sigma,947,0.04371494655825372
XGBBaseline,10,Uniformity_1sigma,995,0.04232937614837004
XGBBaseline,10,Uniformity_1sigma,1043,0.04092483321287999
XGBBaseline,10,Uniformity_1sigma,1092,0.03974809110852327
XGBBaseline,10,Uniformity_1sigma,1140,0.03868987898248567
XGBBaseline,10,Uniformity_1sigma,1188,0.03800216074531051
XGBBaseline,10,RI,36,0.00504756775325573
XGBBaseline,10,RI,85,0.0046076040709919
XGBBaseline,10,RI,133,0.00445909693660095
XGBBaseline,10,RI,181,0.00436614543490167
XGBBaseline,10,RI,229,0.00430717669963935
XGBBaseline,10,RI,278,0.00428601623020752
XGBBaseline,10,RI,326,0.00426824030101356
XGBBaseline,10,RI,374,0.00426348366047669
XGBBaseline,10,RI,422,0.00424987972750733
XGBBaseline,10,RI,471,0.00423518032706347
XGBBaseline,10,RI,519,0.00423518032706347
XGBBaseline,10,RI,567,0.00422942589494793
XGBBaseline,10,RI,615,0.00422822515002599
XGBBaseline,10,RI,663,0.00422376094774666
XGBBaseline,10,RI,712,0.00422376094774666
XGBBaseline,10,RI,760,0.00422376094774666
XGBBaseline,10,RI,808,0.00422376094774666
XGBBaseline,10,RI,856,0.00422376094774666
XGBBaseline,10,RI,905,0.00421394160008804
XGBBaseline,10,RI,953,0.00421394160008804
XGBBaseline,10,RI,1001,0.00421394160008804
XGBBaseline,10,RI,1049,0.00421283141390878
XGBBaseline,10,RI,1098,0.00421283141390878
XGBBaseline,10,RI,1146,0.0042120338854319
XGBBaseline,10,RI,1194,0.00420731211733167
XGBBaseline,10,Stress,42,47.60620878357988
XGBBaseline,10,Stress,91,31.756311013681405
XGBBaseline,10,Stress,139,24.114343615810512
XGBBaseline,10,Stress,187,19.495072750835725
XGBBaseline,10,Stress,235,16.53147045279434
XGBBaseline,10,Stress,284,14.400486628364874
XGBBaseline,10,Stress,332,12.80501864725185
XGBBaseline,10,Stress,380,11.576027202635563
XGBBaseline,10,Stress,428,10.526683656067322
XGBBaseline,10,Stress,476,9.675650937439137
XGBBaseline,10,Stress,525,8.988746916427894
XGBBaseline,10,Stress,573,8.38917459089941
XGBBaseline,10,Stress,621,7.948032404656323
XGBBaseline,10,Stress,669,7.576683988425716
XGBBaseline,10,Stress,718,7.305720468984757
XGBBaseline,10,Stress,766,7.07598544586787
XGBBaseline,10,Stress,814,6.883604625954289
XGBBaseline,10,Stress,862,6.720965443517515
XGBBaseline,10,Stress,911,6.57489544528293
XGBBaseline,10,Stress,959,6.451931897482146
XGBBaseline,10,Stress,1007,6.3600579484276345
XGBBaseline,10,Stress,1055,6.277766130127405
XGBBaseline,10,Stress,1104,6.215907754827315
XGBBaseline,10,Stress,1152,6.161449865720153
XGBBaseline,10,Stress,1200,6.116923057729002
